hhid,yr,temp,precip
81,2017,26.216667175293,943.199996948242
82,2017,26.0499992370606,1002.5
83,2017,26.0499992370606,1002.5
84,2017,26.0500011444092,748.70002746582
85,2017,26.0500011444092,748.70002746582
86,2017,26.216667175293,943.199996948242
87,2017,26.216667175293,943.199996948242
88,2017,26.0499992370606,1002.5
89,2017,26.0500011444092,748.70002746582
90,2017,26.0500011444092,748.70002746582
91,2017,26.216667175293,943.199996948242
92,2017,26.216667175293,943.199996948242
93,2017,26.0499992370606,1002.5
94,2017,26.0499992370606,1002.5
95,2017,26.0499992370606,1002.5
96,2017,26.0500011444092,748.70002746582
97,2017,26.216667175293,943.199996948242
98,2017,26.2333335876465,710.400009155273
99,2017,26.0500011444092,748.70002746582
100,2017,26.216667175293,943.199996948242
101,2017,26.0499992370606,1002.5
102,2017,26.0500011444092,748.70002746582
103,2017,26.216667175293,943.199996948242
104,2017,26.216667175293,943.199996948242
105,2017,26.0499992370606,1002.5
106,2017,26.216667175293,943.199996948242
107,2017,26.2333335876465,710.400009155273
108,2017,26.216667175293,943.199996948242
109,2017,26.2333335876465,710.400009155273
110,2017,26.0500011444092,748.70002746582
111,2017,26.216667175293,943.199996948242
112,2017,26.0499992370606,1002.5
113,2017,26.0499992370606,1002.5
114,2017,26.0500011444092,748.70002746582
115,2017,26.0500011444092,748.70002746582
116,2017,26.2333335876465,710.400009155273
117,2017,26.2333335876465,710.400009155273
118,2017,26.0500011444092,748.70002746582
119,2017,26.2333335876465,710.400009155273
120,2017,26.0500011444092,748.70002746582
121,2017,26.2333335876465,710.400009155273
122,2017,26.216667175293,943.199996948242
123,2017,26.0499992370606,1002.5
124,2017,26.216667175293,943.199996948242
125,2017,26.216667175293,943.199996948242
126,2017,26.0499992370606,1002.5
127,2017,26.0500011444092,748.70002746582
128,2017,26.216667175293,943.199996948242
129,2017,26.0499992370606,1002.5
130,2017,26.0499992370606,1002.5
131,2017,26.216667175293,943.199996948242
132,2017,26.0499992370606,1002.5
133,2017,26.0499992370606,1002.5
134,2017,26.0499992370606,1002.5
135,2017,26.0499992370606,1002.5
136,2017,26.0499992370606,1002.5
137,2017,26.0499992370606,1002.5
138,2017,26.0499992370606,1002.5
139,2017,26.0499992370606,1002.5
140,2017,26.0499992370606,1002.5
141,2017,26.0499992370606,1002.5
142,2017,26.0499992370606,1002.5
143,2017,26.0499992370606,1002.5
144,2017,26.216667175293,943.199996948242
145,2017,26.0499992370606,1002.5
146,2017,26.0499992370606,1002.5
147,2017,26.0500011444092,748.70002746582
148,2017,26.216667175293,943.199996948242
149,2017,26.216667175293,943.199996948242
150,2017,26.0500011444092,748.70002746582
151,2017,26.0499992370606,1002.5
152,2017,26.0499992370606,1002.5
153,2017,26.0499992370606,1002.5
154,2017,26.0499992370606,1002.5
155,2017,26.0499992370606,1002.5
156,2017,26.216667175293,943.199996948242
157,2017,26.0499992370606,1002.5
158,2017,26.0499992370606,1002.5
159,2017,26.216667175293,943.199996948242
160,2017,26.0499992370606,1002.5
161,2017,26.0499992370606,1002.5
162,2017,26.0499992370606,1002.5
163,2017,26.0499992370606,1002.5
164,2017,26.0499992370606,1002.5
165,2017,26.0499992370606,1002.5
166,2017,26.0499992370606,1002.5
167,2017,26.0499992370606,1002.5
168,2017,26.0499992370606,1002.5
169,2017,26.0499992370606,1002.5
170,2017,26.0499992370606,1002.5
171,2017,26.216667175293,943.199996948242
172,2017,26.0499992370606,1002.5
173,2017,26.0499992370606,1002.5
174,2017,26.0499992370606,1002.5
175,2017,26.0499992370606,1002.5
176,2017,26.0500011444092,748.70002746582
177,2017,26.0499992370606,1002.5
178,2017,26.0499992370606,1002.5
179,2017,26.0499992370606,1002.5
180,2017,26.0499992370606,1002.5
181,2017,26.216667175293,943.199996948242
182,2017,26.0499992370606,1002.5
183,2017,26.0499992370606,1002.5
184,2017,26.0499992370606,1002.5
185,2017,26.0499992370606,1002.5
186,2017,26.0499992370606,1002.5
187,2017,26.0499992370606,1002.5
188,2017,26.0499992370606,1002.5
189,2017,26.0499992370606,1002.5
190,2017,26.0499992370606,1002.5
191,2017,26.0499992370606,1002.5
192,2017,26.0499992370606,1002.5
193,2017,26.0499992370606,1002.5
194,2017,26.0499992370606,1002.5
195,2017,26.216667175293,943.199996948242
196,2017,26.0499992370606,1002.5
197,2017,26.2333335876465,710.400009155273
198,2017,26.2333335876465,710.400009155273
199,2017,26.2333335876465,710.400009155273
200,2017,26.2333335876465,710.400009155273
201,2017,26.2333335876465,710.400009155273
202,2017,26.0499992370606,1002.5
203,2017,26.0499992370606,1002.5
204,2017,26.216667175293,943.199996948242
205,2017,26.2333335876465,710.400009155273
206,2017,26.216667175293,943.199996948242
207,2017,26.0499992370606,1002.5
208,2017,26.0499992370606,1002.5
209,2017,25.9249992370606,599.799995422363
210,2017,26.2333335876465,624.799995422363
211,2017,26.2333335876465,624.799995422363
212,2017,26.2333335876465,624.799995422363
213,2017,26.2333335876465,624.799995422363
214,2017,26.2333335876465,624.799995422363
215,2017,26.2333335876465,624.799995422363
216,2017,26.2333335876465,624.799995422363
217,2017,26.2333335876465,624.799995422363
218,2017,26.2333335876465,624.799995422363
219,2017,26.2333335876465,624.799995422363
220,2017,26.2333335876465,624.799995422363
221,2017,26.2333335876465,624.799995422363
222,2017,26.2333335876465,624.799995422363
223,2017,26.2333335876465,624.799995422363
224,2017,26.2333335876465,624.799995422363
225,2017,26.2333335876465,624.799995422363
226,2017,26.2333335876465,624.799995422363
227,2017,26.2333335876465,624.799995422363
228,2017,26.2333335876465,624.799995422363
229,2017,26.0666656494141,813.099975585937
230,2017,26.0666656494141,813.099975585937
231,2017,26.2333335876465,624.799995422363
232,2017,26.2333335876465,624.799995422363
233,2017,26.2333335876465,624.799995422363
234,2017,26.2333335876465,624.799995422363
235,2017,26.0666656494141,813.099975585937
236,2017,26.0666656494141,813.099975585937
237,2017,25.8833332061768,863.199996948242
238,2017,26.0666656494141,813.099975585937
239,2017,26.0666656494141,813.099975585937
240,2017,26.0666656494141,813.099975585937
241,2017,26.0666656494141,813.099975585937
242,2017,26.0666656494141,813.099975585937
243,2017,26.0666656494141,813.099975585937
244,2017,26.0666656494141,813.099975585937
245,2017,26.0666656494141,813.099975585937
246,2017,26.0666656494141,813.099975585937
247,2017,26.0666656494141,813.099975585937
248,2017,26.2333335876465,624.799995422363
249,2017,26.0666656494141,813.099975585937
250,2017,26.0666656494141,813.099975585937
251,2017,26.0666656494141,813.099975585937
252,2017,26.2333335876465,624.799995422363
253,2017,25.9249992370606,599.799995422363
254,2017,26.2333335876465,624.799995422363
255,2017,26.0666656494141,813.099975585937
256,2017,26.2333335876465,624.799995422363
257,2017,26.2333335876465,624.799995422363
258,2017,25.9249992370606,599.799995422363
259,2017,25.9249992370606,599.799995422363
260,2017,25.9249992370606,599.799995422363
261,2017,25.9249992370606,599.799995422363
262,2017,25.9249992370606,599.799995422363
263,2017,25.9249992370606,599.799995422363
264,2017,25.9249992370606,599.799995422363
265,2017,25.9249992370606,599.799995422363
266,2017,25.9249992370606,599.799995422363
267,2017,25.9249992370606,599.799995422363
268,2017,25.9249992370606,599.799995422363
269,2017,25.9249992370606,599.799995422363
270,2017,25.9249992370606,599.799995422363
271,2017,26.2333335876465,624.799995422363
272,2017,26.2333335876465,624.799995422363
273,2017,26.2333335876465,624.799995422363
274,2017,26.2333335876465,624.799995422363
275,2017,26.2333335876465,624.799995422363
276,2017,26.2333335876465,624.799995422363
277,2017,26.2333335876465,624.799995422363
278,2017,26.2333335876465,624.799995422363
279,2017,26.2333335876465,624.799995422363
280,2017,26.2333335876465,624.799995422363
281,2017,26.2333335876465,624.799995422363
282,2017,26.2333335876465,624.799995422363
283,2017,26.2333335876465,624.799995422363
284,2017,26.2333335876465,624.799995422363
285,2017,26.2333335876465,624.799995422363
286,2017,26.2333335876465,624.799995422363
287,2017,26.2333335876465,624.799995422363
288,2017,26.2333335876465,624.799995422363
289,2017,26.2333335876465,624.799995422363
290,2017,26.2333335876465,624.799995422363
291,2017,26.2333335876465,624.799995422363
292,2017,26.2333335876465,624.799995422363
293,2017,26.2333335876465,624.799995422363
294,2017,26.2333335876465,624.799995422363
295,2017,26.2333335876465,624.799995422363
296,2017,26.2333335876465,624.799995422363
297,2017,26.2333335876465,624.799995422363
298,2017,26.2333335876465,624.799995422363
299,2017,26.2333335876465,624.799995422363
300,2017,26.2333335876465,624.799995422363
301,2017,26.2333335876465,624.799995422363
302,2017,26.2333335876465,624.799995422363
303,2017,26.2333335876465,624.799995422363
304,2017,26.2333335876465,624.799995422363
305,2017,26.2333335876465,624.799995422363
306,2017,26.2333335876465,624.799995422363
307,2017,26.2333335876465,624.799995422363
308,2017,26.2333335876465,624.799995422363
309,2017,26.2333335876465,624.799995422363
310,2017,26.2333335876465,624.799995422363
311,2017,26.2333335876465,624.799995422363
312,2017,26.2333335876465,624.799995422363
313,2017,26.2333335876465,624.799995422363
314,2017,26.2333335876465,624.799995422363
315,2017,26.2333335876465,624.799995422363
316,2017,26.2333335876465,624.799995422363
317,2017,26.2333335876465,624.799995422363
318,2017,26.2333335876465,624.799995422363
319,2017,26.2333335876465,624.799995422363
320,2017,25.9249992370606,599.799995422363
321,2017,25.9249992370606,599.799995422363
322,2017,25.9249992370606,599.799995422363
323,2017,25.9249992370606,599.799995422363
324,2017,25.9249992370606,599.799995422363
325,2017,25.9249992370606,599.799995422363
326,2017,26.2333335876465,624.799995422363
327,2017,25.9249992370606,599.799995422363
328,2017,25.9249992370606,599.799995422363
329,2017,25.9249992370606,599.799995422363
330,2017,25.9249992370606,599.799995422363
331,2017,25.9249992370606,599.799995422363
332,2017,25.9249992370606,599.799995422363
333,2017,25.9249992370606,599.799995422363
334,2017,26.2333335876465,624.799995422363
335,2017,26.2333335876465,624.799995422363
336,2017,26.2333335876465,624.799995422363
337,2017,26.2333335876465,624.799995422363
338,2017,26.2333335876465,624.799995422363
339,2017,26.2333335876465,624.799995422363
340,2017,26.2333335876465,624.799995422363
341,2017,26.2333335876465,624.799995422363
342,2017,26.2333335876465,624.799995422363
343,2017,26.2333335876465,624.799995422363
344,2017,26.2333335876465,624.799995422363
345,2017,26.2333335876465,624.799995422363
346,2017,26.2333335876465,624.799995422363
347,2017,26.2333335876465,624.799995422363
348,2017,26.2333335876465,624.799995422363
349,2017,26.2333335876465,624.799995422363
350,2017,26.2333335876465,624.799995422363
351,2017,26.2333335876465,624.799995422363
352,2017,26.2333335876465,624.799995422363
353,2017,26.2333335876465,624.799995422363
354,2017,26.2333335876465,624.799995422363
355,2017,26.0666656494141,813.099975585937
356,2017,26.2333335876465,624.799995422363
357,2017,26.2333335876465,624.799995422363
358,2017,26.0666656494141,813.099975585937
359,2017,26.0666656494141,813.099975585937
360,2017,26.0666656494141,813.099975585937
361,2017,26.0666656494141,813.099975585937
362,2017,26.0666656494141,813.099975585937
363,2017,26.0666656494141,813.099975585937
364,2017,26.0666656494141,813.099975585937
365,2017,26.0666656494141,813.099975585937
366,2017,26.0666656494141,813.099975585937
367,2017,26.0666656494141,813.099975585937
368,2017,26.0666656494141,813.099975585937
369,2017,26.0666656494141,813.099975585937
370,2017,26.0666656494141,813.099975585937
371,2017,26.0666656494141,813.099975585937
372,2017,26.0666656494141,813.099975585937
373,2017,26.0666656494141,813.099975585937
374,2017,26.0666656494141,813.099975585937
375,2017,26.2333335876465,624.799995422363
376,2017,26.2333335876465,624.799995422363
377,2017,26.2333335876465,624.799995422363
378,2017,26.0666656494141,813.099975585937
379,2017,26.0666656494141,813.099975585937
380,2017,26.0666656494141,813.099975585937
381,2017,26.0666656494141,813.099975585937
382,2017,26.0666656494141,813.099975585937
383,2017,25.8833332061768,863.199996948242
384,2017,26.0666656494141,813.099975585937
385,2017,26.0666656494141,813.099975585937
386,2017,26.0666656494141,813.099975585937
387,2017,26.2333335876465,624.799995422363
388,2017,26.2333335876465,624.799995422363
389,2017,26.0666656494141,813.099975585937
390,2017,26.0666656494141,813.099975585937
391,2017,26.0666656494141,813.099975585937
392,2017,26.0666656494141,813.099975585937
393,2017,26.0666656494141,813.099975585937
394,2017,26.0666656494141,813.099975585937
395,2017,25.8833332061768,863.199996948242
396,2017,26.0666656494141,813.099975585937
397,2017,26.0666656494141,813.099975585937
398,2017,26.0666656494141,813.099975585937
399,2017,26.2333335876465,624.799995422363
400,2017,26.2333335876465,624.799995422363
401,2017,26.0666656494141,813.099975585937
402,2017,26.2333335876465,624.799995422363
403,2017,26.2333335876465,624.799995422363
404,2017,26.2333335876465,624.799995422363
405,2017,26.0666656494141,813.099975585937
406,2017,26.0666656494141,813.099975585937
407,2017,25.8833332061768,863.199996948242
408,2017,25.8833332061768,863.199996948242
409,2017,26.2333335876465,624.799995422363
410,2017,26.2333335876465,624.799995422363
411,2017,26.2333335876465,624.799995422363
412,2017,26.2333335876465,624.799995422363
413,2017,26.0666656494141,813.099975585937
414,2017,26.2333335876465,624.799995422363
415,2017,26.2333335876465,624.799995422363
416,2017,26.2333335876465,624.799995422363
417,2017,25.9249992370606,599.799995422363
418,2017,26.6083335876465,738.499984741211
419,2017,26.6083335876465,738.499984741211
420,2017,26.5749988555908,873.70002746582
421,2017,26.6083335876465,738.499984741211
422,2017,26.6083335876465,738.499984741211
423,2017,26.6083335876465,738.499984741211
424,2017,26.6083335876465,738.499984741211
425,2017,26.6083335876465,738.499984741211
426,2017,26.1833343505859,758.000030517578
427,2017,26.1833343505859,758.000030517578
428,2017,26.1833343505859,758.000030517578
429,2017,26.1833343505859,758.000030517578
430,2017,26.1833343505859,758.000030517578
431,2017,26.1833343505859,758.000030517578
432,2017,26.1833343505859,758.000030517578
433,2017,26.1833343505859,758.000030517578
434,2017,26.1833343505859,758.000030517578
435,2017,26.1833343505859,758.000030517578
436,2017,26.1833343505859,758.000030517578
437,2017,26.1833343505859,758.000030517578
438,2017,26.1833343505859,758.000030517578
439,2017,26.1833343505859,758.000030517578
440,2017,26.1833343505859,758.000030517578
441,2017,26.1833343505859,758.000030517578
442,2017,26.1833343505859,758.000030517578
443,2017,26.1833343505859,758.000030517578
444,2017,26.1833343505859,758.000030517578
445,2017,26.6083335876465,738.499984741211
446,2017,26.6083335876465,738.499984741211
447,2017,26.6083335876465,738.499984741211
448,2017,26.1833343505859,758.000030517578
449,2017,26.6083335876465,738.499984741211
450,2017,26.6083335876465,738.499984741211
451,2017,26.1833343505859,758.000030517578
452,2017,26.1833343505859,758.000030517578
453,2017,26.1833343505859,758.000030517578
454,2017,26.6083335876465,738.499984741211
455,2017,26.1833343505859,758.000030517578
456,2017,26.1833343505859,758.000030517578
457,2017,26.1833343505859,758.000030517578
458,2017,26.1833343505859,758.000030517578
459,2017,26.1833343505859,758.000030517578
460,2017,26.1833343505859,758.000030517578
461,2017,26.1833343505859,758.000030517578
462,2017,26.1833343505859,758.000030517578
463,2017,26.1833343505859,758.000030517578
464,2017,26.6083335876465,738.499984741211
465,2017,26.1833343505859,758.000030517578
466,2017,26.1833343505859,758.000030517578
467,2017,26.1833343505859,758.000030517578
468,2017,26.1833343505859,758.000030517578
469,2017,26.6083335876465,738.499984741211
470,2017,26.6083335876465,738.499984741211
471,2017,26.1833343505859,758.000030517578
472,2017,26.6083335876465,738.499984741211
473,2017,26.6083335876465,738.499984741211
474,2017,26.1833343505859,758.000030517578
475,2017,26.1833343505859,758.000030517578
476,2017,26.1833343505859,758.000030517578
477,2017,26.1833343505859,758.000030517578
478,2017,26.1833343505859,758.000030517578
479,2017,26.1833343505859,758.000030517578
480,2017,26.6083335876465,738.499984741211
481,2017,26.1833343505859,758.000030517578
482,2017,26.1833343505859,758.000030517578
483,2017,26.1833343505859,758.000030517578
484,2017,26.1833343505859,758.000030517578
485,2017,26.1833343505859,758.000030517578
486,2017,26.1833343505859,758.000030517578
487,2017,26.1833343505859,758.000030517578
488,2017,26.1833343505859,758.000030517578
489,2017,26.1833343505859,758.000030517578
490,2017,26.1833343505859,758.000030517578
491,2017,26.1833343505859,758.000030517578
492,2017,26.1833343505859,758.000030517578
493,2017,26.1833343505859,758.000030517578
494,2017,26.6083335876465,738.499984741211
495,2017,26.2749996185303,961.100006103516
496,2017,26.6083335876465,738.499984741211
497,2017,26.6083335876465,738.499984741211
498,2017,26.6083335876465,738.499984741211
499,2017,26.6083335876465,738.499984741211
500,2017,26.6083335876465,738.499984741211
501,2017,26.2749996185303,961.100006103516
502,2017,26.2749996185303,961.100006103516
503,2017,26.6083335876465,738.499984741211
504,2017,26.1833343505859,758.000030517578
505,2017,26.6083335876465,738.499984741211
506,2017,26.6083335876465,738.499984741211
507,2017,26.6083335876465,738.499984741211
508,2017,26.6083335876465,738.499984741211
509,2017,26.6083335876465,738.499984741211
510,2017,26.6083335876465,738.499984741211
511,2017,26.6083335876465,738.499984741211
512,2017,26.6083335876465,738.499984741211
513,2017,26.6083335876465,738.499984741211
514,2017,26.2749996185303,961.100006103516
515,2017,26.2749996185303,961.100006103516
516,2017,26.6083335876465,738.499984741211
517,2017,26.1833343505859,758.000030517578
518,2017,26.2749996185303,961.100006103516
519,2017,26.1833343505859,758.000030517578
520,2017,26.6083335876465,738.499984741211
521,2017,26.2749996185303,961.100006103516
522,2017,26.6083335876465,738.499984741211
523,2017,26.6083335876465,738.499984741211
524,2017,26.6083335876465,738.499984741211
525,2017,26.6083335876465,738.499984741211
526,2017,26.6083335876465,738.499984741211
527,2017,26.6083335876465,738.499984741211
528,2017,26.5749988555908,873.70002746582
529,2017,26.6083335876465,738.499984741211
530,2017,26.5749988555908,873.70002746582
531,2017,26.1833343505859,758.000030517578
532,2017,26.6083335876465,738.499984741211
533,2017,26.5749988555908,873.70002746582
534,2017,26.6083335876465,738.499984741211
535,2017,26.6083335876465,738.499984741211
536,2017,26.5749988555908,873.70002746582
537,2017,26.6083335876465,738.499984741211
538,2017,26.2749996185303,961.100006103516
539,2017,26.6083335876465,738.499984741211
540,2017,26.6083335876465,738.499984741211
541,2017,26.6083335876465,738.499984741211
542,2017,26.5749988555908,873.70002746582
543,2017,26.6083335876465,738.499984741211
544,2017,26.6083335876465,738.499984741211
545,2017,26.1833343505859,758.000030517578
546,2017,26.2749996185303,961.100006103516
547,2017,26.6083335876465,738.499984741211
548,2017,26.2749996185303,961.100006103516
549,2017,26.6083335876465,738.499984741211
550,2017,26.6083335876465,738.499984741211
551,2017,26.6083335876465,738.499984741211
552,2017,26.6083335876465,738.499984741211
553,2017,26.6083335876465,738.499984741211
554,2017,26.5749988555908,873.70002746582
555,2017,26.6083335876465,738.499984741211
556,2017,26.6083335876465,738.499984741211
557,2017,26.6083335876465,738.499984741211
558,2017,26.5749988555908,873.70002746582
559,2017,26.6083335876465,738.499984741211
560,2017,26.5749988555908,873.70002746582
561,2017,26.5749988555908,873.70002746582
562,2017,26.6083335876465,738.499984741211
563,2017,26.6083335876465,738.499984741211
564,2017,26.6083335876465,738.499984741211
565,2017,26.2749996185303,961.100006103516
566,2017,26.6083335876465,738.499984741211
567,2017,26.6083335876465,738.499984741211
568,2017,26.2749996185303,961.100006103516
569,2017,26.6083335876465,738.499984741211
570,2017,26.6083335876465,738.499984741211
571,2017,26.6083335876465,738.499984741211
572,2017,26.6083335876465,738.499984741211
573,2017,26.2749996185303,961.100006103516
574,2017,26.5749988555908,873.70002746582
575,2017,26.6083335876465,738.499984741211
576,2017,26.6083335876465,738.499984741211
577,2017,26.5749988555908,873.70002746582
578,2017,26.6083335876465,738.499984741211
579,2017,26.6083335876465,738.499984741211
580,2017,26.6083335876465,738.499984741211
581,2017,26.1833343505859,758.000030517578
582,2017,26.1833343505859,758.000030517578
583,2017,26.6083335876465,738.499984741211
584,2017,26.2749996185303,961.100006103516
585,2017,26.6083335876465,738.499984741211
586,2017,26.6083335876465,738.499984741211
587,2017,26.6083335876465,738.499984741211
588,2017,26.6083335876465,738.499984741211
589,2017,26.6083335876465,738.499984741211
590,2017,26.6083335876465,738.499984741211
591,2017,26.6083335876465,738.499984741211
592,2017,26.6083335876465,738.499984741211
593,2017,26.6083335876465,738.499984741211
594,2017,26.6083335876465,738.499984741211
595,2017,26.6083335876465,738.499984741211
596,2017,26.6083335876465,738.499984741211
597,2017,26.6083335876465,738.499984741211
598,2017,26.6083335876465,738.499984741211
599,2017,26.6083335876465,738.499984741211
600,2017,26.6083335876465,738.499984741211
601,2017,26.6083335876465,738.499984741211
602,2017,26.6083335876465,738.499984741211
603,2017,26.6083335876465,738.499984741211
604,2017,26.6083335876465,738.499984741211
605,2017,26.6083335876465,738.499984741211
606,2017,26.6083335876465,738.499984741211
607,2017,26.6083335876465,738.499984741211
608,2017,26.1833343505859,758.000030517578
609,2017,26.1833343505859,758.000030517578
610,2017,26.1833343505859,758.000030517578
611,2017,26.6083335876465,738.499984741211
612,2017,26.6083335876465,738.499984741211
613,2017,26.6083335876465,738.499984741211
614,2017,26.6083335876465,738.499984741211
615,2017,26.1833343505859,758.000030517578
616,2017,26.1833343505859,758.000030517578
617,2017,26.1833343505859,758.000030517578
618,2017,26.1833343505859,758.000030517578
619,2017,26.1833343505859,758.000030517578
620,2017,26.1833343505859,758.000030517578
621,2017,26.1833343505859,758.000030517578
622,2017,26.1833343505859,758.000030517578
623,2017,26.1833343505859,758.000030517578
624,2017,26.1833343505859,758.000030517578
625,2017,26.1833343505859,758.000030517578
626,2017,26.1833343505859,758.000030517578
627,2017,26.1833343505859,758.000030517578
628,2017,26.0083332061768,785.400009155273
629,2017,26.5666675567627,644.599990844727
630,2017,26.5666675567627,644.599990844727
631,2017,26.0083332061768,785.400009155273
632,2017,26.0666656494141,813.099975585937
633,2017,26.0666656494141,813.099975585937
634,2017,26.0083332061768,785.400009155273
635,2017,26.0666656494141,813.099975585937
636,2017,26.0666656494141,813.099975585937
637,2017,26.0666656494141,813.099975585937
638,2017,26.0083332061768,785.400009155273
639,2017,26.5666675567627,644.599990844727
640,2017,26.0083332061768,785.400009155273
641,2017,26.0083332061768,785.400009155273
642,2017,26.0666656494141,813.099975585937
643,2017,26.0083332061768,785.400009155273
644,2017,26.0083332061768,785.400009155273
645,2017,26.0666656494141,813.099975585937
646,2017,26.0666656494141,813.099975585937
647,2017,26.0666656494141,813.099975585937
648,2017,26.0083332061768,785.400009155273
649,2017,26.0666656494141,813.099975585937
650,2017,26.0083332061768,785.400009155273
651,2017,26.0083332061768,785.400009155273
652,2017,26.0083332061768,785.400009155273
653,2017,26.0083332061768,785.400009155273
654,2017,26.0083332061768,785.400009155273
655,2017,26.0083332061768,785.400009155273
656,2017,26.0083332061768,785.400009155273
657,2017,26.0083332061768,785.400009155273
658,2017,26.0083332061768,785.400009155273
659,2017,26.0666656494141,813.099975585937
660,2017,26.0083332061768,785.400009155273
661,2017,26.0083332061768,785.400009155273
662,2017,26.0666656494141,813.099975585937
663,2017,26.0083332061768,785.400009155273
664,2017,26.0666656494141,813.099975585937
665,2017,26.0083332061768,785.400009155273
666,2017,26.0666656494141,813.099975585937
667,2017,26.0083332061768,785.400009155273
668,2017,26.0083332061768,785.400009155273
669,2017,26.5666675567627,644.599990844727
670,2017,26.0083332061768,785.400009155273
671,2017,26.0083332061768,785.400009155273
672,2017,26.5666675567627,644.599990844727
673,2017,26.5666675567627,644.599990844727
674,2017,26.5666675567627,644.599990844727
675,2017,26.5666675567627,644.599990844727
676,2017,26.5666675567627,644.599990844727
677,2017,26.5666675567627,644.599990844727
678,2017,26.5666675567627,644.599990844727
679,2017,26.0083332061768,785.400009155273
680,2017,26.0083332061768,785.400009155273
681,2017,26.5666675567627,644.599990844727
682,2017,26.0083332061768,785.400009155273
683,2017,26.0083332061768,785.400009155273
684,2017,26.5666675567627,644.599990844727
685,2017,26.0083332061768,785.400009155273
686,2017,26.0666656494141,813.099975585937
687,2017,26.0666656494141,813.099975585937
688,2017,26.0666656494141,813.099975585937
689,2017,26.5666675567627,644.599990844727
690,2017,26.0666656494141,813.099975585937
691,2017,26.0666656494141,813.099975585937
692,2017,26.0666656494141,813.099975585937
693,2017,26.0666656494141,813.099975585937
694,2017,26.0083332061768,785.400009155273
695,2017,26.0083332061768,785.400009155273
696,2017,26.0083332061768,785.400009155273
697,2017,26.5666675567627,644.599990844727
698,2017,26.5666675567627,644.599990844727
699,2017,26.0083332061768,785.400009155273
700,2017,26.0083332061768,785.400009155273
701,2017,26.0083332061768,785.400009155273
702,2017,26.0083332061768,785.400009155273
703,2017,26.0083332061768,785.400009155273
704,2017,26.0083332061768,785.400009155273
705,2017,26.0083332061768,785.400009155273
706,2017,26.0083332061768,785.400009155273
707,2017,26.0083332061768,785.400009155273
708,2017,26.5666675567627,644.599990844727
709,2017,26.5666675567627,644.599990844727
